Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword,,,
,32,節約を考えた生活の仕方,,kinyuu,私はお金のことになると熱くなります。たとえば買い物に行った時。一円でも安く買おうと野菜だったら色々な店を回って一番安い店で買うようにしています。もちろん品質もしっかりと確認し総合的に見て最もお得だと思った店を選びます。葉物野菜は傷むのが早いですからそういう点もよく観察して新しそうなものを探します。その他の食品に関してもうるさいです。市販のパンだったら定価では絶対に買いません。すぐに食べてしまう場合は自分の好みのものを諦めてまで値段にこだわります。割引になっているパンがあれば好きでなくてもそちらを優先して買い合計価格を安く済ませたいと思っています。すぐに食べれば消費期限が迫っていても何の問題もないので私はいつも市販のパンは割引になっている商品を買います。私はとにかく節約を考えた買い方が大好きなのです。どうしたら安く買えるか安いお店はどこかなど普段からお金を節約することを頭に入れて生活しておりこれはおそらく趣味や特技になっているのではないかと自分で思っています。もちろん安ければ何でも買っていいと思っているわけではなくその時に必要なものだけを買うようにして無駄な買い物はしないように努力しています。安いからと言ってたくさん買っても食べきれない消費しきれなければ意味がないですよね。その点もしっかりと踏まえてお金を使うことが大事だと思っています。私の人生にはお金はなくてはならないものです。まずお金のことを考えて生活し少ないお金でも充実した日々を過ごせるようにしています。,1,,即日融資できるまとめ,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,32,貯金を頑張っています,money,,貯金がどうしてもできないという人はまずは出費を見直すのが一番です。貯金を始めるにあたり家計簿をつけるのは基本的ですよね。家計簿をつけるために新しくノートやペンを買おうといきなり無駄遣いを始めるのはあまり頷けませんがインターネットやパソコンを用いても家計簿はつけられるために誰もが簡単に楽しく節約が始められると思います。貯金をするための目標を掲げるのも大切ですよね。貯金をして夢を叶えたいといった思いが強ければ節約をするだけでなく副業を始めたりと行動ができるはずです。私はお金がまとまると銀行に預金に行き貯金に努めています。貯金をしつつも楽しみも得られなければ人生が灰色になってしまうために外では遊ばない無駄遣いをしないと気をつけながらもたまには美味しいものを食べるたっぷりと眠るインターネットゲームをして遊ぶなんてお金が掛からない楽しみを得ています。クレジットカードも利用していますが便利だからといって無闇に買い物をしないように自制心を持っています。クレジットカードを利用するとお金や商品に換えられるポイントが貯まりますのでそれを活用して貯金の足しにと頑張っています。貯金のために投資をするという荒業を実行している人もおり投資で勝ったお金は貯金にと回しているようです。投資で勝ったお金は苦労をせずして得たお金であるために預金に回す事ができるといった自分なりのルールを持っているようです。,1,,即日キャッシングをお探しなら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,32,投資などの資産運用は将来のためにオススメです,,,為替やFXトレードなどを利用した資産運用は簡単に稼ぐことができる可能性などが高くオススメです。特に初心者の方にオススメするものはFX口座を利用しての外貨預金がオススメとなっています。基本的に外貨預金は外貨を保有するだけで毎日お金がもらえるものとなっています。そういったことをする場合にオススメの外貨としてはオーストラリアドルやニュージーランドドルがオススメになっています。こういった国は先進国にも関わらず高金利通貨となっているのでオススメとなっています。外貨預金をする場合にはレバレッジを高くしすぎず3倍程度で運用するのが良いです。銀行などでおこなうと手数料が高かったりスプレッドが広いためどうせ運用するのであればFX口座を利用して行うのがオススメとなっています。そしてこういったことをおこない投資に慣れてきたならば通常のFXトレードをしてみるのもよいです。通常のFXトレードは為替差益を狙ったものになっておりうまくすれば大きくお金を稼げる可能性があります。手法なども多くあり私がオススメしたいものはスキャルピングトレードになっています。この手法は超短期トレードとなっており数秒から数十秒単位でトレードを繰り返すものになります。スキャルピングは損失がでてようと利益が伸びていようとある程度決まった時間で短期的に勝負する手法となっています。テクニックとセンスがあれば短期的に稼ぎやすい方法となっています。,1,,即日キャッシングできます,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,12,投資をするお金は余剰金で,,,投資は余剰金で行なうべき、とは良く言われています。余剰金とは、生活費、趣味、交際費、貯金といった諸々の必要出費から除いた余ったお金です。投資を行なうならば、趣味や交際費にもお金を使っておいた方が良いようです。投資をして失敗をした際に、大好きな外食をしておけば良かった、投資で失うならば欲しい物を買っておけば良かった、恋人と過ごすために使っておけば良かったといった後悔をする人が多いからです。本当に使い道が無いな、なんて思えるお金を投資に回す事で、投資をしている最中に不安を感じたりせずに済み、もし投資失敗してしまっても、まあいいか、と感じられるようです。投資ははまってしまう物であり、損をしてしまった際に、今まで損をした分を取り返さなければと躍起になり、更に投資を続ける人が多いようですが、熱くなりすぎたな、と思った時は身近な人に相談をしてブレーキを掛けるのも効果的のようです。投資は失敗をしてしまう可能性がありますが、自分のお金で投資をしているならば他人がとやかく言う権利はありませんが、人に相談をする事で客観的なる意見が貰え、参考にできますし、もし投資しすぎている場合は、ブレーキを掛けてくれます。投資をするくらいなら貯金に回すといった人もおり、お金の使い方は人それぞれですよね。クレジットカードを持っている人、持っていない人、これからも持たない人にも分かれており、お金は様々な使い方があると感じています。,1,,即日融資をお探しなら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,12,お金全般について,,,お金、欲しいですよねえ。最近インターネット経由ですこし副業のようにして働くことができているんですが、そのお金はまずネットの銀行に振り込まれて、その後で店舗の銀行に振り込んでいるんですが、ネットの銀行にもすこし貯金しておこうと思ったんです。で、店舗の銀行のお金は引き出してタンス預金のような感じにしているんですが、この比率はあくまで実店舗からの引き出しのほうが多くして、ネット銀行はちょっとした貯金という感じにしていたんですが、こないだこのふたつの額を比べてみたら、なんとネット銀行に貯めていたほうが多かったんです。なぜかというともちろんリアルで引き出したほうでは使っていたからなんですが、それでもあまり使わないようにしていたんで、ネット銀行のほうが貯金できていたことに驚いてしまいました。あと、最近はローン会社やキャッシング会社というのも有名になっていますよね。多くのところが、昼間からテレビコマーシャルを流しているというのもあるんでしょう。昔はそのような会社からお金を借りるというのは後ろめたいものがあったんですが、最近は簡単に借りている人もいるんだそうです。しかし私は、いくら便利ですばやく借りられるといっても、やはりあまり利用したいとは思わないほうです。そもそもお金を借りてまでどうしても欲しいというようなものもあんまりないですからねえ。でもこないだ太陽発電のセットを4万円も出して衝動買いしてしまいました。,1,,即日融資できるまとめ,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,12,どうすればたくさんのお金を手に入れる事が出来るのか？,,,お金と言えば、命の次に大事なものと言われる事があります。確かにお金が無いと生きて行くことは出来ませんし、お金で買えないものも幾つかあるものの、大抵のものはお金があれば手に入れる事が出来ると思います。お金は仕事をする事に対しての対価として給料が支払われるものだと思います。大変な仕事をすればするほど、それに対して支払われるお金も高額になります。ですが、中には対して苦労せずにお金を手に入れている人もいます。生まれ持った家柄によって、何もしなくてもお金を手に入れている人がいます。中には法に触れる事をしてお金を手に入れている人もいると思います。こうした人達が羨ましくないと言えば嘘になりますが、法に触れる事無く、お金を手に入れる手段を持っている人というのは正直、羨ましいですね。今の世の中、まじめにコツコツと働いていたとしても給料は簡単には上がりません。しかも、頑張って出世して役職につくと残業代がカットされたりする時代ですからね。どうしたらたくさんのお金を手に入れる事が出来るのか、これは常に考えています。本業で給料が増えないのであれば、本業以外に副業といった選択肢もあります。アフィリエイト、ポイントサイト、クラウドソーシングといったものを幾つか試してみましたが、小銭稼ぎにはなるものの、これと言って良い方法は見つけられていません。どうすればたくさんのお金を手に入れる事が出来るのか、これについては永遠のテーマであると思います。,1,,即日キャッシングをお探しなら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,2,お金との付き合い方,,money,最近、お金の関する本を沢山読むようになりました。そうなったきっかけは、勤めている職場を退職しようと決意したことからでした。３年半程勤め、それまでにも何度も退職を考えましたが、次の職が決まっていないというのに退職をして収入が途絶えることだけが心配で、辞める決断が出来ずにいました。心も体も限界まで来ているはずなのに、ただお金のことだけを心配していたのです。けれども職場の労働環境はますます悪化し、このままではいけないとやっと決心がついたのですが、どうしてもお金のことが頭から離れずにいて、そんな悪循環から抜け出したくて沢山のお金に関する色々な考えを知りたいと思うようになったのです。世の中にはお金持ちと呼ばれる人たちはたくさんいますし、お金を稼ぐ力のある人もたくさんいます。私はどちらかというと、今まで貯めたり節約をしたり、お金を守ることばかりを考えていました。入ってくる収入よりも、出ていく支出の方が少なければ、当たり前のことですが必ずお金は手元に残るからです。そうやってコツコツお金を貯めても、これで良いという安心感や満足感は得られず、不安はずっと残ったままでした。その考えが少しずつですが、今は変わってきていると感じています。節約をしてお金を大事にすることも、無駄遣いをしないことも、また、お金に関するあらゆる知識を身につけることももちろん重要なことですが、それ以上にお金に対して執着していた自分に気がつきました。もっとお金と上手く付き合い、お金に振り回されない、良い手段として使えるようになりたいと今は思っています。そのためにはもっともっと多くのお金との付き合い方やお金の側面を知っていかなければならないと感じています。ただ貯めるだけでなく、お金が回ってくるような、そんな人生となるように、お金への色々な人々の想いを知っていこうと思います。,1,,即日キャッシングできます,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,2,クレジットカードの必要性について,,deli,クレジットカードは持つべきか否か、と時折クレジットカードを作りたいと考える事があるのですが、今の時代、クレジットカードは持っておいた方がお得になりますよね。クレジットカードを用いると、インターネットで通販をした際の支払いが楽になり、手数料が無料になったりとのメリットもあり、またクレジットカードを作るだけで万単位のお金や、その他もろもろのポイントが得られたりもします。クレジットカードを所持していたら良いな、と思う場面はインターネットを利用する際には度々経験しています。クレジットカードの仕組みはやや難しそう、と敷居の高さを感じてしまうために現在は勉強中です。クレジットカードを持ってからは買い物が楽々になったと言う人も多くいますね。クレジットカードを作ってから貯金が捗るようになったという友人もおり、投資のためのお金はクレジットカードから出している、との友人もおり、クレジットカードを作らなければ時代について行けないのではといった焦燥感も感じています。大人になりますと貯金や投資は必須となり、その際にクレジットカードが大活躍します。クレジットカードはインターネットから申し込む事もできる、というのが嬉しいですね。店舗に行かずとも簡単にクレジットカードが作れるようになった時代、これからますます普及していくのではないでしょうか。クレジットカードを持っているとちょっと大人っぽくてカッコイイ、なんて背伸び感も感じられます。,1,,即日キャッシングならこちら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,2,投資の楽しさ,,bar,ＦＸなど、簡単に始められる投資が若い人に人気があるようです。投資は損をしたらショックを受けそう、投資って知識が無いと難しそう、と躊躇をしてしまう人が殆どであると思われますが、全く知識が無い人でも投資の種類によっては少し勉強をしただけで上手に運用ができるようです。すごいな、と思ったのが若年層の学生ながらも、勉学や遊びの合間に投資を行い、かなりの資産を蓄えているという若き投資家のニュースでした。投資は、現実のお金を投入しているために、お金を損してはいけないと本気になり投資を行なう人が多く、実益を兼ねた趣味になるかと思います。投資の種類によっては、つまりは賭け事といった投資もあるようです。私の知り合いは投資を行なっていましたが、投資をする方法として、ゲーム感覚で運任せに投資を決めていました。それでも儲かる時は儲かるようであり、投資で大金が得られた時には、好物の外食を食べたり、欲しい物を買ったりと楽しんでいたようです。貯金をしてお金をしまいこんでいるだけでは勿体無い、と投資を勧める投資家もいるようです。稼いだお金を更に増やす事ができれば、それは勿論嬉しいのですが、失敗をしたら全て損となってしまうためにアドバイザーを通す人もいるそうな。投資は、つまりは無償でお金が得られるために儲かるととても楽しいようです。投資で儲かれば儲かるほど、投資資金が増え、それをまた投資、と良い循環で投資が続けられ、人生で一度は試しに行ってみたいものですね。,1,,即日融資ならこちら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,2,節約のためのクレジットカード使用,,credit,ここ数年は、節約のためにクレジットカードを使用しています。家計のほとんどを今ではクレジットカードで支払っていますね。ですから、現金はほとんどおろしていません。そういうわけで、急な支払いの際は、ちょっと焦ります。このような話をすると、「クレジットカードって、ついつい使い過ぎてしまわない？」と、言われますが、私の場合はそんなことはありません。むしろ、現金で支払っていたときの方がついつい使い過ぎてしまっていました。会社員ですから、月々の収入はある程度決まっています。ですから、クレジットカードを持っているからといって、無駄遣いしてしまうことはありませんね。ボーナス月ですと、ちょっと使う金額が多くなる程度でしょうか。ですから、クレジットカードメインの生活になっても、毎月の支払額もほとんど変わることはないですね。それに、生活のほとんどを現金で支払っていた頃は、私は家計簿をつけることもなかったので（ものぐさな性格上、レシートを整理してとっておかないし、家計簿が続かない）、データ数値で記録してくれるクレジットカードの方がしっかりと家計を見ることができます。1年前の支払いについても、遡ってデータを見ることができますからね。ですから、去年の8月の電気代や水道代も見たいと思ったときにチェックできますので、かえって「節約」につながっているのです。それに現金で支払う際は、「ポイントが貯まる」なんてことはありませんが、クレジットカードの場合は使うだけでポイントが貯まります。よって、今ではクレジットカードのポイントで、年間2～4万円ぐらいのギフトカードをもらっていますね。結果「節約」につながっています。,1,,即日融資をお探しなら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,32,夫婦とお金の話,,,お金について強く意識するタイミングは人によっていろいろ。結婚した時やお子さんが産まれた時には、生命保険や学資保険を掛けたり、教育費口座をもうけたり、貯蓄をスタートしたいものです。マイホームを購入する時は、もっとシビアに計算して購入資金計画をたてたのではないでしょうか。どなたにとってもお金の事を検討せずには過ごせない時代ですね。自分の資産をどのように管理するかですが、貯金にこだわらず投資を始める方が珍しくなくなりました。インフレのリスクも無視できませんし、インターネットを活用すれば、株や外貨預金を取引するのが安価な手数料で可能です。これらを取り入れて分散投資される方が増えてくるでしょう。運用方法が増えた分、自分たちの資産を正確に把握するのは面倒になりました。覚書を作って、定期的にチェックするのがおすすめです。新婚ほやほやのご夫婦にぜひ知っておいていただきたいのが、相続の話です。住んでいる自宅や二人で築いた貯金などは、当然配偶者のものになると勘違いされている方がほとんどではないでしょうか。実はお子さんがいない場合は、亡くなった方の親にも法定相続分があります。縁起でもないように考えられますが、遺言を残しておかないと、親が相続放棄をしない場合は、配偶者に財産をすべて遺すことができません。更に、お子さんが産まれてからも遺言は大切です。配偶者と子供だけが法定相続人となって手続が簡単になりそうなものですが、残念ながらそうではありません。未成年の子供が相続人に含まれる場合、家庭裁判所の手続を経て代理人を決めないと相続が完了しないのです。夫婦は、お互いが健康なうちにいろいろなリスクに備えておきたいですね。,1,,即日融資できるまとめ,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,32,貯金を成功するために考えておくこと,,,お金を貯めると決めることはできますが、目標金額まで貯めることは難しいものです。まずは、小額の貯金から始めるべきです。生活を圧迫してまで無理な貯金をしても長続きしないものです。少し貯めて自信をつけてから、徐々に目標金額をあげていくとよいです。失敗する大きな要因は、収入と支出のバランスを考えていないことです。収入と支出をきちんと考えれば、最初は小額から始めるべきです。それに、いろいろと購入しなければいけない時はいつでもあるものです。小額でもコツコツ貯めておけば、いずれは大きな金額になります。何かで収入が増えるなどであれば、ある程度大きな金額を貯めるように考えるべきですが、収入が増えるとついつい使ってしまいがちになります。そのことも考慮したうえで、貯金金額を決めるべきです。あとは、予定通り貯金が出来なかったとしてもイライラしてはいけません。ストレスがたまってしまうと、お金を使ってしまいたくなるものです。むしろ予定通りいく方が珍しいと思うくらいの余裕がないと、うまくいかないものです。あとは余計なものを購入していないか、節約できるところはないか常に考えておくべきです。買い物などを控えるにしても、いきなりこれがいらないと分かることは稀です。買い物をするたびに、少しずつ買うものを減らしていく努力をしていくと分かることが多いです。貯金はどうやっても、時間が必要になります。焦らずに地道に続けていけば、成功させることができます。,1,,即日キャッシングをお探しなら,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,32,何度もクレジットカード使いすぎたので現在徹底した節約生活へ,,kinyuu,"クレジットカードで私がよくするミスは、先月の支払いがまだなのに口座にお金が入ったらそれが今使える分だと勘違いして使ってしまい、後でお金が足りなくなって後悔することです。それで恥ずかしながら弟にお金を借りて凌いだことが2,3回あります。そういう時は、収入が入ったらすぐ彼に返済し、お礼の気持ちでご飯をご馳走してお返ししました。これではいけないと記録をきちんとつけて二度とこういうことがないようにしようとしたのですが、今月クレジットカードの支払いでいくら引かれるか、来月はいくら引かれるからどれくらい残せばいいのか、などという計算が嫌でさぼってしまい、また貯金がすぐ底を突いてしまいました。そんなに高い買物はしていなかったのですが、これぐらいなら大丈夫だろうとあやふやな記憶を頼りに本や雑用品、あと家族の誕生日プレゼントなどを買ったらギリギリ手持ちの分で払える値段になってしまったのです。これはもういかんと現在は徹底的な節約生活に入っております。自分には自由にお金を使う資格がないのだ、ともう本当に必要なことしか使わないようにして生活しています。外食と娯楽にお金を使うのはもちろん厳禁で、その欲求を料理とネットの無料コンテンツではらしているのでした。しかし、そうすると自分の世界が狭くなっているように感じてきます。実際同じようなものを食べ、同じようなサイトばかり見ているのですからそうなるでしょう。「自己投資」を言い訳に色んなものを飲み食いしたり買ったりしたいのですが、それだと前と同じことの繰り返しになってしまいます。なのでそれをぐっと我慢して本などを通じ、意識して自分の世界を広げて行くようにしようと思いました。",1,,即日キャッシングできます,http://xn--nckgu1cyjxdw750al34a.co/,1,0,,,
,7,ウェディングパーティの期待,,,まだ一度もウェディングパーティーに誘われたことがありません。<br><br>それだけ友人たちの結婚が遅いということなんでしょうね。<br><br>今年で私も40ですが一度も結婚式に誘われない辺り皆さん苦戦しておられるようで。<br><br>私なんていつ結婚相手が見つかってもいいようにウェディングドレスは手作りで完成させましたし式場も候補地を日本中で見つけましたよ。<br><br>二次会撮影を頼むのなら結婚式専門の撮影業者にお願いすると失敗しませんよ。<br><br>結婚式では披露宴までが本番みたいなものになっていますが二次会の盛り上がり方も独特のものがあって思い出になりますよね。<br><br>新郎新婦ともにリラックスした状態で親しい友人と過ごす時間はまさに宝物。そんな素敵な二次会を撮影して残してみたいとは思いませんか？<br><br>僕の会社はちょっと変わった仕事をしていて結婚式の二次会代行をやってます。<br><br>みなさん披露宴が終了したあとなのでかなりテンション高いですね。<br><br>もうやること終わりましたし的な表情がとても素敵ですよ。<br><br>二次会では楽しい宴会ゲームを披露したりご要望とあらば僕の十八番である裸踊りも披露！これがすんごくウケて社長からも一目置かれている存在です。<br><br>盛り上がった結婚式の披露宴でははしゃぎ過ぎて救急車を呼ぶ事態にまで発展しました。<br><br>しかし結婚式の二次会は幹事も専門業者だからもっと盛り上がりましたよ。<br><br>始まりからクライマックス状態で結婚式の二次会だということも忘れて下ネタ全開！あわや警察沙汰というところまで発展しそうになりましたがそこは幹事さんの努力により回避。<br><br>最高の二次会になりましたよ。<br><br>,1,,ハワイでの結婚式なら,http://www.hawaiianbridal.com/,1,0,,,
,12,宣伝の方法です,,poster,どうしてもニシンのパイが食べたいという。そこで焼きたてのパイを用意したがこれを迅速に運んでくれるのは大阪のバイク便だけ！緊急事態に大活躍するバイク便は多少の渋滞でもなんのその。どこよりも早くそして確実にお届けしたいものをお届けしたい相手に渡してくれます。会社でご家庭で大阪のバイク便をぜひご利用ください。自分の会社パンフレットを作成していると思いもよらなかったことに気づかされます。入社して5年経ちますがパンフレットを作成して初めて会社の理念とかを知りました！ずっと知らないでいた人も多かったみたいで社長も忘れかけた何かを思い出したようです。パンフレット作成で己をもう一度深く知るチャンスが得られたようなそんな気がします。大学の友人にお前の会社って何をしている会社なの？と聞かれて答えに迷ったあなた。幹部だったら会社案内を作成してみてはいかがでしょうか？意外と自分の会社って何をしているのか分かりやすく説明するのって骨が折れるんですよ。そんな時は分かりやすく自分の会社をまとめた会社案内があれば渡すだけで一発です！会社案内を製作してくれる会社ってさぞかし自社の案内パンフレットの内容も充実しているんだろうね。と思い見せてもらいましたがまあ普通に出来の良いパンフレットでしたよ。もっと奇をてらいすぎて大コケしているのを想像していましたがさすがは会社案内制作のプロフェッショナル。隙がまるで見当たりませんね。ウチの会社は弱小零細企業だし広告を打つ元気もない。そういう会社にこそプレスリリースは役立つんですよ。会社で何かの商品を開発発表する際にプレスリリースを書いてみてはいかがですか？うまいこと記者様のおめがねにかないさえすればそこから大きく前進できるチャンスが得られるかもしれませんよ。物凄いものを開発してしまったこれは人類進歩発展に必ず貢献する！とはいってもなかなかその発表の場が得られなくて困ったり。そういう時にはプレスリリースを配信するという手段があるのです。たとえ物書きでなくともしっかりポイントを抑えたプレスリリースを配信しさえすれば注目が集まるはず。あなたの会社の魅力を存分に見せつけてあげてください。インターネットを利用すればわが社のPRができるはず。でも具体的なやり方が浮かんでこないよぉ！なんてお嘆きの社長さん。ニュースリリースって聞いたことありますか？プレスリリースと似ているのですがネット上にあなたの会社で発表したい商品やイベントなどが掲載可能。チャンスはネット上にいくらでも転がっているんですね。カメラを用意したりマイクや照明など。映像を製作してみるにしてもハードルがけっこう高いんですね。僕も映画を作ろうとしたことがありましたが単なる独り芝居のコントにしかなりませんでしたよ。今にして思えば表現したいものの方向性がはっきりしてさえいれば仲間を集めて実現できたのではないかと。あの頃に戻って誰かと映像制作してみたいなぁ。サラリーマンを数年ほどやっているとみんな分かるようですが会社設立しない限り今の生活が劇的に変化することはない。とくに収入面では普通の会社員では年収1億とかまず不可能ですしね。会社設立にはリスクもありますがその分リターンとやりがいもひとしお。勤めている会社に不満があったり儲け話を思いついたら会社設立してみては？,1,,のぼりの製作はこちら,http://www.seriart.co.jp/,1,0,,,
,23,家と家具の関係,,home,マンションと家具多少うるさくてもいいから大阪の賃貸で駅から近いところに住みたい。というのも以前住んでいたところって畑ばかりのところだったんですよ。電車が見えることは見えるんですが駅まで自転車で１５分は軽くかかる。大学の先輩は駅から近い賃貸は止めとけと言うのですが彼は自分の賃貸がどれほど恵まれていたかを知らない。これから新築を建てるので長年住んだ自宅は解体工事で潰してもらうことにしました。汚いボロ屋でしたがいざ解体工事をするとなると妙な気持ちですね。残念ながら期待していたあの鉄球は現れず弟も父もがっかりしていました。浅間山荘の時以来鉄球は男のロマンだと思ってましたもん。でも珍しい建設機械をいくつか写真に収められたので良しとするか。明日僕の部屋に彼女がやってくるのですが準備はばっちりです！彼女の好みのお香は焚いてあるしアジアン照明もセット。フィリピンやベトナムへ一緒に旅行した時にアジアの雰囲気に惚れちゃったんですよね～。イメージとしてはドンキーコングの家を描いているつもりなのですが果たして彼女にこの微妙なニュアンスが通じるか！？一人暮らしを開始してもう一年ほど経ちますが何かが足りない？そうベッドとテーブルが無いんですよね。もうマットレスを直に引いて寝ていたから床にカビが生えて来ちゃって大変。面倒くさがらずにIKEAの通販で必要な家具をそろえておけばよかった。今更かもしれないが新年も明けたことだしベッドとテーブルをIKEAで買ってみるか！オシャレな人ってそろえている家具も洒落ていますよね。でも僕の部屋だってちょっとしたものなんですぜ。イケアの通販で人気の家具でかためてあるし彼女からも君の部屋って生活感が溢れていて落ち着くって言われます。僕もデザイナーを志していた時期もあって家具のセンスがいいのはその時の影響かもしれませんね。まだ引越しの準備中なのですが仕事でマンスリーマンションに引っ越すんですよ。実はもうすでに引越し先のマンションの隣には先輩が住んでいます。住み心地は抜群で毎日コサックダンスの練習をしているそうな。それを聞いて引っ越す気が失せましたがまあ向こうには家具も必要な分揃っているし引っ越し荷物が少なくて済むのがありがたいかな？それほど長い間は住まないのですがいわゆるマンスリーマンションを利用しています。会社のお金なので家賃とかあまり考えないでもいいのですがいろいろ調べてみました。普通の賃貸と違って買わなくとも家具が一通りあるのがうれしいのと敷金礼金がいらないのも今風ですね。自分みたいに数か月程度の滞在であればマンスリーマンションがお得だとか。一般的なマンションアパートの賃貸物件と比較すると家賃だけはマンスリーマンションの方が高い。でもそれはテレビや冷蔵庫のような家具家電のレンタル分だしこれを買いそろえようとしたら大変。まあマンスリーマンションに住んでいるのは自分ではなく姉なのですが引越しの手伝いで入ってみて悪い感じはしませんでしたね。変なおふだも貼ってなかったし。いつかは必ずマイホームをなんて夢見ているのですがマンスリーマンションに住んでいると一生賃貸暮らしでもいいかなと。飽きたらさっさと他のところへ移り住めるし持家なのに会社を首になったりしたらこまる。マンスリーマンションであればすぐに他所へ引っ越せるけれど実家の立地場所に縛られて新しい仕事を選べないって不便でしょ。仲の良かった同期の同僚が福岡のマンスリーマンションに引っ越しました。もう数か月経っているので向こうの生活にもかなり慣れてきたはず。最初引っ越さなきゃならなくなったときは面倒くさいとぶーぶー文句たれてましたが今ではもう戻りたくないとか。マンスリーマンションの居心地なのか引っ越した先でなにかロマンスがあったのかは謎ですがちょっとうらやましい。,1,,畳も家具にあわせて,http://www.1tatami.com/,1,0,,,
,24,天然石とクリーニング,,cosmetic,可愛いもの大集合のイベントに参加してきました。私も可愛いビーズアクセサリーを出品したらみんなカワイイカワイイ連呼しちゃって大盛り上がり！天然石を用いた小さなアクセサリーは近所の河原で拾った物。材料はほぼタダだったのに思いのほか売れちゃってびっくり。これなら本格的に向上を建造してグローバルレベルで展開してもいいかもね。雑誌によく書いてある幸運の舞い込むペンダントが欲しくて親にねだったことがあります。今見たら何のことはないインチキグッズなんですが、天然石を使った霊験あらたかな雰囲気があって本当に効果ありそうだったんですよ。どうせなら数珠っぽいビーズアクセサリーの方が可愛いでしょと母親に説得されてそっちにしましたよ。妹に貸したら帰って来なくなりましたが、悪い買い物じゃあなかったな。女の子って小さい頃はスピリチュアルなグッズにハマる時期があるようで、私の妹もラッキー天然石アクセサリーを買っていました。けち臭い私は、それくらいだったら裏山探せば転がっているだろうと妹とともに山へ。こういう天然石ってのは岩をカチ割ると発見できたりするのだと大きめの石をひっくり返したら小さい虫の群れがザワザワー！っと這い出してきてびっくり。それ以来妹は市販のビーズアクセサリー以外手にしなくなりましたよ。天然石を集めるのにハマった小学生の夏休み。良い石が採れると天然石仲間とともに樹海へよく遊びに行っていました。これを材料にアクセサリーや石オノをつくって遊ぶんですよ。器用なやつは穴をあけてビーズアクセサリーも作りますが、僕はパチンコで飛ばすのが専門。今でも有給取って樹海まで天然石探しに行くこともあるのですが、良い石よりも人骨を見つけることの方が多いかな？彼女はシルバーアクセサリーよりもアジアンテイストなアクセサリーがお好みのようです。ヤシの実で作った仮面を誕生日にプレゼントしたらとっても喜んでくれて、外に行くときは必ず装備しています。その中でも天然石ビーズのアクセサリーが一番気に入っているらしく、友達に見せてはどこで買ったのかを聞かれるとか。僕が作ったんですが、そんな評判が良いならお店でもやろうかしら。学生の時から小規模な飲み会の幹事をやってました。なんでみんな幹事だとかイベント主催者の役をやりたがらないのか不思議ですね。まずイベントを企画してスタッフを集める。これは人脈が必要だし、言うことを聞かない奴もいるので骨が折れる。でもそんな奴らとイベントを運営していくのは楽しいですよ。すごいビッグイベントを作り上げたのに誰もお客がやってこなかったときは泣きましたけどね。地元で何かイベントがやっていると会社をサボってでも参加するイベント好きなんです。全く興味のないイベントであっても、僕はイベント運営者の手腕を見てみたくて参加しますね。たまに面白くなさそうなイベントでも実際行ってみると面白かったり、期待していたイベントがそれほどでもなかったり。色々試してみる価値はありますよ。僕の嫁さんもイベントで知り合いましたしね。雨が降っていても傘を差さないってちょっとかっこよくありませんか？ハードボイルドな感じがしてモテるだろうと昔からやっているんですがね。それのおかげで雨が降るたびクリーニングの宅配を使っているのですが。この真冬の季節になると雨に濡れて帰るのははっきり言ってつらい。しかしクリーニング屋さんから仕上がったスーツを受け取るとまた濡れて帰りたくなるんですから不思議です。横浜の車検工場に出している車が戻ってくるまでまだちょっとあります。そのあいだは暇で暇でどうしようもないですね。しかし車検には出しておかないと警察に捕まった時に面倒ですし。そもそも日本の車検ってここまで頻繁にやる必要があるのかと。なんだか納得いかない部分も多いものの、安全運転するためには車検に出さないとやっぱり駄目なんでしょうね。自分の部屋には自分の色を出したい。インテリアに興味のある僕は家具を買うならイケア通販。シンプルなデザインの中に機能性とアットホームな雰囲気を感じられるのがイケアのいいところですね。でもイケアの通販サイトで暇つぶししていると、つい衝動買いしがち。気が付いたら同じ帽子掛けが４台くらい部屋の四隅に置いてありましたよ。,1,,かわいい激安ウィッグ,http://www.sweet-pink.net/,1,0,,,
