Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword,,
,175,前に聞いた話,,,以前洗顔をしたのはおそらく５年前ですね。自分の乾燥肌には、石鹸や洗顔フォームを使わない洗顔法がベストだということに気が付きました。化粧品メーカーに洗脳され、フェイスケアには洗顔が必要で、石鹸を使わないといけないという認識がついていました。しかし、それは平均的な肌質の方や、脂性の方にあてはまるものだという可能性がありそうです。自分の肌質を見極めた洗顔というのはそういうことなのでしょう。楽しい結婚式を作るには式場選びだけでなく、会場の様子を撮影するカメラマン選びも大切です。披露宴が終わるまでを撮影してもらえば十分と思うかもしれませんが、二次会で盛り上がったところを写真にするのも思い出づくりに良いですよ。多少緊張感を伴う披露宴とはまた違った表情になるので、その場の雰囲気が伝わりやすいのは二次会撮影でしょう。結婚式はスケジュールも過密だし、結婚写真をゆっくり撮影している暇ってあまりないんですよね。そのせいか私の父と母の結婚写真はかなりこわばった表情だったり。でも結婚写真を式当日とは別の日に前撮りしてしまえばゆっくりとリラックスした状態の写真が撮れますよ。衣装も色々あって、ロケーション撮影も開放感があっていいかも。化粧を強制される女性のお肌はもうボロッボロ！私もアマボクシングやってましたが、化粧を落とした姉の肌よりはきれいなお肌でしたよ。原因は何かと聞いてみると、やっぱりファンデーションらしい。でも最近ミネラルファンデーションが姉の会社で流行っていて、取扱商品の一つらしいのですが評判も上々。もっと前から使っていれば良かったという声も多いんだとか。,1,,ベリーダンスの衣装はこちら,http://garam2.com/,1,0,,
,124,靴も大切に,dance,,夏の時期は、サンダルを毎日履きますよね。毎日履いたサンダルのゴムの部分が伸びてしまった！なんてことありませんか？？　又は先っちょの部分が削れたと踵の部分が左右高さが違うとかあると季節がすぎたし修理に出そうかな、とか考えると思います。「いやいや、思わんわぁ」という人でも思い出があると大事にしたいという気持ちがあり修理に出すことがあるかもしれません。修理費は、ゴムの部分だけというのはわかりませんでしたが、基本的には、2500円ぐらいからみたいです。馴染みがあるとこだとクセとか少しずつ見抜き何かおまけでひと工夫してくれるかもしれません。どうしてもベリーダンスの衣装が欲しい時は思い切って購入してしまいます。,1,,人気のベリーダンス衣装,http://garam2.com/,1,0,,
,125,自慢の衣装,skart,,自慢のコスプレ衣装について数ミリ先は闇という私の弱視でも度入りカラコンがあればオシャレに自分の視力も補正できます。まあコンタクトな人間なら常識ですが、いざというときにメガネを持っていますけどね。朝起きてメガネがどこにあるか分からないとシャレにならないほどなので、便利なコンタクトがあれども、やはりメインはメガネなんですよね。コスプレで仮装して繰り出した経験について瞳が極端に小さく、爬虫類みたいな目をしています。それで目つきが悪いとか周囲から避けられていましたが、セレブリティアイズを使用してからはその酷い三白眼も解消。カラーコンタクトを使うと周囲からの視線が明らかに違うことがよく分かります。これでもうサングラスで目を隠す必要もなくなり、堂々と往来を歩いていられますよ。,1,,ベリーダンスの衣装はこちら,http://garam2.com/,1,0,,
,126,コスプレも衣装,star,,普段でも着れそうなコスプレのロリータドレスはコチラ流行にすごく敏感というか流されやすいから、度ありカラコンの新しい製品が出るとすぐにチェックします。そんなにオシャレな人間ではないのですが、休日やることと言えば、カラコンをつけて鏡の前でポージングすることくらいですので。先日新しいデジカメも買って、カラコンの効果を確認しました。デスメタルのメイクよりもカラーコンタクトのインパクトの方が強いと思いますね。コスプレならロリータもできちゃう。どうぞ妹が最近妙に色気づいてきて、多分彼氏でもできたのでしょう。生意気にキャンディーマジックっていうカラーコンタクトを持っていました。私はカラーコンタクトはおろか、普通のコンタクトレンズですら怖いから使ってはいません。でもメガネばかりの生活にも飽きてきましたね。コンタクトをつけた自分というのもどんなものかやってみたいし、ファッションの楽しさも広がりんぐだよ。,1,,人気のベリーダンス衣装,http://garam2.com/,1,0,,
,40,結婚式が迫って参りましたッ…,,datsumou,別に妊婦さんというわけではないが、マタニティウェアを着ています。何に使うかって？そりゃ妊娠中のバッジを付けてマタニティウェアを着ていると、電車で席を譲ってくれるからですよ。このやり方で味を占めて、もう5年ほど経っています。最近ではマタニティウェアも可愛いデザインが多いからうれしいですね。使い道のなくなったマタニティウェアを持っている人は使ってみてね。30歳の誕生日。本音では祝ってなんか欲しくない30歳ですが、気を利かせた友達が誕生日にサプライズプレゼントをしてくれた。誕生日パーティーは小さなレストランを貸し切ってのもので、総勢10人ほどが僕のために集まってくれました。しばらくすると人が入れるくらいでかいケーキがやってきて、多分中から誰か出てくるんだろうと想像していました。しかしいつまでたっても中から誰も出てきません。あとで聞いた話では、中に人が入ったままケーキを焼いてしまったんだそうです。これは人生でも最大級のサプライズプレゼントになりましたね。結婚式に両親のプレゼントを受け取りました。中身はお米券だったようで、こういう贈り物が結局一番いいんですよね。私もどちらかというと質実剛健な方なので、同じように子供ができて結婚したらやはり商品券の類にしているんじゃないかな？変なオブジェとか自作の歌を披露されるとかなり困る。僕の部長なんて知り合いから自分で収録した演歌のテープを30本ほど送られて困ってましたし。結婚式のプレゼントは使って無くなるようなものが無難ですね。,1,,結婚式のプチギフト,http://momo-fuku.jp/ ,1,0,,
,39,結婚写真,,shibou,僕は写真を撮られるのが嫌で、高校の卒業アルバムの写真か、免許の証明写真くらいしかないわ。女性だったらきれいな和装髪飾りや晴れ着を着て楽しめるんだろうけど、オシャレがわからない男だしね。和服を着て喜ぶ女性を見ていると、男に生まれて損したかなと思う。おばあさんがどこからか和装ブーケを貰ってきました。使われているお花が何なのかは分からないけれど、とてもかわいらしく、遊びに来た近所の子にあげましたよ。まあブーケトスごっこをやってボロボロになっていましたが、あれくらい小さな女の子で結婚式って憧れのイベントなんですね。男からすると結婚の価値が分かってくるのはかなり歳をとってからですが…。千葉県出身ってこともないのですが、旅行や仕事で行くことが多く、千葉には思い入れが強い。結婚写真を撮影したのも千葉だし、新婚旅行ももちろん千葉。会社の同僚は千葉で生まれたのにあまり出身地のことをよく言わないんですよね。そんなに謙遜しなくてもいいのに。ららぽーとでは一日潰せるし、結婚写真を撮った帰りに寄らせてもらいました。,1,,二次会のプチギフト,http://momo-fuku.jp/ ,1,0,,
,38,ブライダルエステについて,,supli,僕自身が結婚するわけではないのですが、ブライダルエステというものを知って試してみたくなりました。駅の近くでそういうブライダルエステっぽいことをしてくれるスポットがありました。おじさんがマッサージしてくれるエステですが、ブライダルブライダル！と連呼しながらリズミカルに全身をマッサージしてくれて気持ち良かったわ～。結婚式前にリラックスできて、こりゃ通いたくなりますね。身内の結婚式でしたが、旭川の式場で式に参加したことがあります。葬式で泣くのは理解できるとして、結婚式で泣く理由が昔は分かりませんでした。でも実際結婚式場で二人が歩いてくるのを見たら泣きそうになりましたね。ああいうのを感極まって泣くというのだなと、良い経験になりましたよ。従弟とはあまり接点がないのにそれでしたから、娘の結婚式で親が泣くのは当たり前だな。月に２，３度は通っているエステサロンに新しい可視光線のマシンが投入されました。こういう噂を聞いたらぜひ試してみたくなるじゃあないですか。説明では可視光線を皮膚に当てると、普段よりも皮膚の代謝がアップするらしい。ということは怪我をしたところに可視光線を上げると怪我が治りやすくなるということかな？隣の奥さんって肌がとってもきれいで、いったいどんな秘密があるのかを聞いてみました。特別なことは何もやっていないが、美容外科に行って高価な美容機器で肌のお手入れをしてもらっているそうな。それってつまり特別なことじゃんと思ったのですが、これが日常になっているからあのマダームはいつだってお肌ツルツルの美人なんでしょうね。,1,,結婚式のプチギフト,http://momo-fuku.jp/ ,1,0,,
,118,贈り物,,kekkon,友人の赤ちゃんへ、贈ってみようと思っています。おむつケーキの上についている花は、ママへのプレゼントみたいです。サポート校コーチング、これから上司になることになりましたので、コーチングの技術が必要だと思って、セミナーを受けることになりましたボイストレーニングコーチングのセミナーやスクールをお考えの方へ上司になってからでは遅いので、今のうちから力を身につけておいた方がキャリアアップにつながるでしょう。デブかガリか、極端な体型の奴が多かったアニメの学校を卒業しました。どっちかというと僕はポッチャリ系イケメンのアニオタで、このアニメ専門学校ではお絵かきの勉強をしていた。もともと絵の才能がある方で、紙とペンさえあれば食べていけるレベル。アニメーターをやってもいいんだが、どこも動画マンは給料安いしな。はっきり言って、自分を安売りしたらオシマイですわ。ボイトレパソコンを使っての教育ができるeラーニングを無料でやっているのがこちらのサイト。インターネットの環境があれば地球の裏側でもできるのがeラーニングの便利なところですよね。とってもフュチャー的な学習システムでアグネスもびっくりなeラーニングで競合他社との差別化を図っていきましょう。若手研修には持って来いなので、人事担当者の方には見てもらいたいサイトです。新宿にある専門学校でゲームプログラマとして修行しています。専門学校に入学した当初は乙女ゲーが作れればそれでいいやと思ってましたが、あれって簡単に作れるんですね。絵が絶望的だけど、ゲームプログラマ専門学校でゲーム内部の作り方は完璧。あとは学校内でアニメや漫画について勉強している学生を捕まえて絵を描かせるだけだな。,1,,二次会のプチギフト,http://momo-fuku.jp/ ,1,0,,
,117,結婚式の招待,,kekkon,友達・親戚・家族・同僚などで結婚式があると招待状が届きます。招待状の「出席・欠席」のどちらかに丸をつけて返信するのだと思いますが、ただ丸をつけて名前・住所を書けば良いということではありません。返信のときにやらなければいけないことがるので、ここで大人として恥かしくないようにマナーを改めて学びましょう。何個かあるですが、ひとつずつわけていきます。?出席のときは、出席に丸を付け、したの方に「させていただきます」と付け加えると、受け取った相手も喜んでくれます。(欠席のときは欠席に丸をつけて、何か一言入れるべし！)?名前や住所の前に「御」というのが書いてありますが、「御」に二重線をつけてから名前・住所をかくと、出来た子と思われるでしょう。表の名前のあとが「行」となっていた場合、「様」に修正をしたほうが良いですね。これができれば招待状のみならず、同窓会の返信はがきなども完璧に！！手に入れたドレスがなんと洋服買取専門店に売っていた！安くてショックです,1,,結婚式のプチギフト,http://momo-fuku.jp/ ,1,0,,
,144,結婚写真の撮影,,kekkon,雄大な自然を誇る千葉県…。そんな千葉で結婚写真が撮影できると聞き、嫁と一緒にやって来た。しかしそこは天下の千葉県。森を抜け山を越え谷を越え、やがてたどり着いたのは見知らぬ山中。やべえ、こりゃあ遭難したんじゃね？と嫁が騒ぎはじめ、てんやわんやの大パニック。結婚写真どころかこれじゃあ葬式の遺影だって写せそうにないぜ！ちょっと人とは違ったロケーション撮影を千葉で執り行いたい…。わがままな妻はいつもそんなことを言い、周囲を困らせています。しかしそこが可愛いと思ってしまったから僕は結婚を決めたんですよね～。紋付き袴の僕は体の各所にワイヤーを付けられ、クレーンでつるされました。妻のシナリオでは、僕が地雷原を駆け抜けながら妻への愛を叫ぶというもの。上手くいくかはやってみなけりゃわからん！と威勢のいい妻を見ていると、さすがにタイムマシンが欲しくなったね。,1,,二次会のプチギフト,http://momo-fuku.jp/ ,1,0,,
,114,秋の結婚式,kekkon,,秋の結婚式。世間ではジューン・ブライドといって、６月に結婚をすると幸せになると言われている。たしかに幸せにはなりたいが、一生の記念になる結婚式を６月にやるというのは、いかがなものだろうか。我が国の６月と言えば、梅雨のまっさかりで夏の気配がする頃でもある。日々しとしとと降りしきる雨は風流なものであるが、そんな中での結婚式は開催が難しいかもしれない。雨が降ってしまうと、結婚式のプログラムに制約ができるため、できれば晴れた日に行いたいのが常識である。天気予報で晴れ、朝から雲一つない空の下でも、急な雨が降ってくるということもある。夏の天気は変わりやすいのだ。そこで、実際に結婚式を挙げるとしたら、何時の時期が良いだろうか。夏に近ければ近い程急な天気の移り変わりに注意がいるし、冬に近ければ近い程ウェディングドレスは寒いかもしれない。となれば、春か秋が挙式をしやすい季節であると言える。しかし、春は花粉が飛ぶし、秋には台風が来る。やはりどの季節で結婚式をするにしても、不安要素が付きまとうのだ。しかし、台風はというとある程度の予報が出ているので、その時期さえ読めば無事に結婚式を開けるかもしれない。暑くなく寒くなく、天気も安定して空気も澄んでおり、旬の食べ物が多いのでおいしい料理が食べられる。このようなことから、結婚式は秋に行うのが、一番いいのかもしれない。秋に結婚、冬に新生活の準備をし、春に独立しての新生活と円滑にできれば、素晴らしいことでもあるのだ。2,1,,結婚式のプチギフト,http://momo-fuku.jp/ ,1,0,,
,5,白いチャペル,wedding,,熟年離婚もそうだけど、今は結婚に対してものすごく軽く考えている輩が多すぎるね。 気軽に結婚して飽きたら離婚するようなバカはさっさと離婚してしまえばいいのにとしか思えない。 あれだけ大がかりな儀式を執り行っても離婚するなんて終わってるわ。 結婚について知らない人も多いけれど、あれは一種の呪いとしての要素があるってのを知らないのかな。 やり方にもよるけど、沢山の人を呼ぶのはなぜだと思う？ 人間の思いが一か所に集まると、それが魔力となって作用してくるんだよ。 どうか幸せな結婚生活を送ってほしい、絶対に離婚なんてしてほしくないという真摯な気持ちが高まると、 それが現実になっていくものだ。 結婚式場には独特の空気を感じる人もいるだろう。 それもそのはず。 一般には知られていないが、結婚式場はその立地条件や施設の内装、配置には全て呪術の式が組み込まれている。 その源流は道教ともブードゥー教とも言われているが、結婚式は世界中で行われているものなので、一概には言えないな。 何となくみんなの前で式を挙げたから離婚しづらいというのは心情的に当たり前だと思うだろうが、 実際は無意識のうちに呪いの術式が作用しているからなんだ。 切れるとか終わるのような離婚をイメージさせるような言葉をタブーとしているのも、やはり呪術的な理由だろうね。 僕は言霊を信じているからうかつに口を開かないし、必要とあればだれに対しても本音で語るときがある。 結婚したがらない男性というのが稀にいるが、彼らは本能的に結婚式の持つ魔力を恐れているからだという説もある。 僕はいつだって結婚したくてたまらないが、そういう人は損していると思うわ。,1,,二次会のプチギフト,http://momo-fuku.jp/ ,1,0,,
,106,晴れ着の日,party,,晴れ着の中でもウェディングドレスというのは特別な意味があって、結婚する女性は選ぶのにものすごい時間をかけるのも珍しくありません。でもフォトウェディングだったら候補を一つに絞らなくても、好きな衣装で撮影できるからオススメ。男性もオシャレな人が多くなったし、いろいろなデザインの結婚衣装を着てフォトウェディングをやってみたいんじゃないかしら。葬式と違って結婚式は晴れの舞台だから、派手にお祝いしたくもなりますよね。でもいちおう披露宴の時は控えめに祝っておいて、二次会でどんちゃん騒ぎをするのが一般的。僕も披露宴って堅苦しくて二次会に移った時は気が楽になりますよ。二次会代行業者なんてものもあるくらいで、どれだけ日本人が結婚式の二次会に情熱を持っているかがうかがえますね。,1,,結婚式のプチギフト,http://momo-fuku.jp/ ,1,0,,
,4,楽しみですね,,,不謹慎なやつもいるもので、お葬式が楽しみで仕方がないという友達がいるんだ。 でももっと好きなのが結婚式だというのは一種のジョークってやつなのかい？ 理由を聞く感じだと、結婚式を挙げた瞬間が人生で幸せの絶頂期だから、そこからは落ちるしかないでしょ、というめちゃくちゃネガティブなわけ。 結婚して数年経った従弟が言うには、確かにそんなもんだけど、結婚しようがしまいが不幸なやつは不幸だしその逆もあるとツマラン回答。 面白い結婚式にしたいって人は昔からいるけれど、自分が結婚式を挙げるとしたら椿山荘みたいな格式の高いところか、途上国で結婚したいな。 中途半端が一番よくないから、どっちつかずな結婚式をやるくらいなら誰とも結婚しない方が幸せだと断言したっていい。 本気で結婚しないのに、そんな気の持ちようで相手を幸せにできるなんて絶対に思えないし、すぐ離婚するやつってその辺の覚悟がないよね。 やるとしたらものすごく重苦しい厳粛な空気の中でやってみたいわ。 たとえ痴呆症で頭がボケても絶対に忘れえないレベルのインパクトで、毎晩夢にうなされるような結婚式以外考えられん！ 引き出物にはバッファローが十頭、鎧兜や戦車がならび、ウェディングケーキはもちろん日本刀で一刀両断だ！ キャンドルサービスだって手を抜かないぜ！ 陸上自衛隊から火炎放射器を借りてきて結婚式場を火の海にしてみんなをあっと言わせて見せる。 だがウチの身内は胆力があるほうだからこれぐらいでは誰一人眉すら動かさないのが予想できる。 インド人もびっくりさせるくらいの結婚式を提案してくれる業者があったら札束積んでもお頼み申し上げたいところだわ。,1,,二次会のプチギフト,http://momo-fuku.jp/ ,1,0,,
